category,price,original_price,rating,rating_count,scraped_date,size,color,material,discount_percentage,availability,is_bestseller,return_policy,delivery_time,trending,customer_reviews,cleaned_category
Women Jeans,1526,1553,3.3,3685,2025-08-02,L,Orange,Modal,1.74,Back in Stock,False,45 days,7 days,False,230,women jean
Women Jeans,2303,2378,4.2,3522,2025-08-02,XS,Teal,Hemp,3.15,Back in Stock,False,45 days,2 days,False,389,women jean
Women Jeans,979,1255,3.6,2259,2025-08-02,XL,Cream,Modal,21.99,Limited Stock,False,15 days,4 days,False,420,women jean
Women Jeans,1416,1478,3.9,3381,2025-08-02,XXL,Rose Gold,Bamboo,4.19,Coming Soon,False,30 days,7 days,False,322,women jean
Women Jeans,1274,1540,3.4,7266,2025-08-02,3XL,Charcoal,Viscose,17.27,Few Left,False,10 days,1 days,False,94,women jean
Women Jeans,1380,1755,3.8,524,2025-08-02,XL,Yellow,Denim,21.37,Back in Stock,False,45 days,4 days,False,201,women jean
Women Jeans,1629,1663,3.8,1930,2025-08-02,XXL,Green,Cotton Blend,2.04,Few Left,False,10 days,1 days,False,286,women jean
Men Hoodies,1232,1441,3.3,7226,2025-08-02,XXL,Black,Jersey,14.5,Only 1 Left,False,45 days,6 days,False,320,men hoodi
Men Hoodies,1546,1683,3.6,5799,2025-08-02,XS,Peach,Polyester,8.14,Only 1 Left,False,45 days,5 days,True,273,men hoodi
Men Hoodies,1053,1396,3.3,648,2025-08-02,XS,Rose Gold,Fleece,24.57,Few Left,False,45 days,6 days,False,477,men hoodi
Men Hoodies,1397,2850,4.1,2729,2025-08-02,S,Black,Polyester,50.98,In Stock,False,45 days,6 days,False,29,men hoodi
Men Hoodies,1786,2134,3.8,3889,2025-08-02,M,Blue,Tencel,16.31,2-3 pieces left,False,30 days,3 days,False,230,men hoodi
Men Hoodies,1273,1298,4.1,114,2025-08-02,XS,Cream,Linen,1.93,2-3 pieces left,True,45 days,4 days,False,167,men hoodi
Men Hoodies,1633,1836,3.6,5261,2025-08-02,XXL,Charcoal,Cotton Blend,11.06,2-3 pieces left,False,45 days,3 days,True,224,men hoodi
Men Hoodies,1181,1735,4.5,2232,2025-08-02,L,Red,Lycra,31.93,Only 1 Left,False,15 days,2 days,True,172,men hoodi
Men Hoodies,1267,1426,4.7,1681,2025-08-02,M,Khaki,Spandex,11.15,Only 1 Left,False,30 days,1 days,False,374,men hoodi
Men Hoodies,1140,1445,3.2,3963,2025-08-02,XXL,Cream,Rayon,21.11,2-3 pieces left,False,30 days,2 days,False,192,men hoodi
Men Hoodies,1230,1373,3.3,6156,2025-08-02,XL,Peach,Spandex,10.42,2-3 pieces left,False,45 days,6 days,False,421,men hoodi
Men Hoodies,1617,1994,4.1,515,2025-08-02,S,Khaki,Lycra,18.91,Only 1 Left,False,30 days,6 days,False,42,men hoodi
Men Hoodies,1103,1442,4.1,97,2025-08-02,L,Khaki,Cotton Blend,23.51,Pre-Order,False,10 days,5 days,False,442,men hoodi
Men Hoodies,1621,1736,4.0,7015,2025-08-02,XL,Charcoal,Bamboo,6.62,Pre-Order,False,30 days,6 days,True,398,men hoodi
Women Hoodies,975,990,3.5,2253,2025-08-02,XXL,Pink,Jersey,1.52,2-3 pieces left,False,45 days,6 days,False,301,women hoodi
Women Hoodies,1076,1468,3.9,493,2025-08-02,S,Pink,Lycra,26.7,Coming Soon,False,10 days,1 days,False,393,women hoodi
Women Hoodies,1475,3218,3.3,4298,2025-08-02,3XL,Green,Fleece,54.16,In Stock,False,10 days,7 days,False,399,women hoodi
Women Hoodies,1154,1299,4.4,3122,2025-08-02,L,Turquoise,Modal,11.16,Coming Soon,False,15 days,6 days,False,447,women hoodi
Women Hoodies,1356,1721,4.4,3913,2025-08-02,S,Sage,Denim,21.21,Pre-Order,False,45 days,2 days,False,167,women hoodi
Women Hoodies,1715,2033,4.4,7668,2025-08-02,3XL,Khaki,Jersey,15.64,Pre-Order,False,45 days,6 days,False,327,women hoodi
Women Hoodies,1394,1662,4.1,973,2025-08-02,XXL,Peach,Viscose,16.13,2-3 pieces left,False,30 days,4 days,False,107,women hoodi
Women Hoodies,1144,1396,4.6,2750,2025-08-02,M,White,Jersey,18.05,Limited Stock,False,45 days,3 days,False,10,women hoodi
Women Hoodies,1463,1750,3.7,7514,2025-08-02,XS,Orange,Viscose,16.4,Limited Stock,False,30 days,5 days,False,32,women hoodi
Women Hoodies,1478,2018,3.4,7758,2025-08-02,L,Green,Cotton Blend,26.76,In Stock,False,10 days,3 days,False,358,women hoodi
Women Hoodies,1572,2207,3.2,7071,2025-08-02,S,Teal,Denim,28.77,2-3 pieces left,False,10 days,5 days,False,360,women hoodi
Women Hoodies,994,1276,3.4,188,2025-08-02,3XL,Peach,Cotton Blend,22.1,Pre-Order,False,30 days,4 days,False,470,women hoodi
Women Hoodies,2178,2323,3.2,3749,2025-08-02,L,Rose Gold,Hemp,6.24,Back in Stock,False,10 days,6 days,False,315,women hoodi
Women Hoodies,1939,3547,4.4,5843,2025-08-02,XS,White,Linen,45.33,2-3 pieces left,False,15 days,1 days,False,18,women hoodi
Men Shorts,882,1594,4.3,1966,2025-08-02,S,Mustard,Denim,44.67,In Stock,False,10 days,1 days,False,50,men short
Men Shorts,809,1290,4.5,7953,2025-08-02,M,Turquoise,Polyester,37.29,Few Left,False,15 days,2 days,False,386,men short
Men Shorts,903,996,4.4,3037,2025-08-02,XL,Mint,Lycra,9.34,Coming Soon,False,10 days,7 days,False,41,men short
Men Shorts,839,1207,3.9,2477,2025-08-02,XXL,Purple,Cotton Blend,30.49,Pre-Order,True,45 days,1 days,False,148,men short
Men Shorts,931,2585,4.1,6079,2025-08-02,M,Teal,Cotton,63.98,Pre-Order,True,30 days,7 days,False,34,men short
Men Shorts,900,1228,4.2,4589,2025-08-02,L,Lavender,Wool,26.71,Few Left,False,15 days,2 days,True,341,men short
Men Shorts,1164,1361,4.4,4661,2025-08-02,XS,Teal,Jersey,14.47,Only 1 Left,False,45 days,7 days,False,396,men short
Men Shorts,662,829,4.3,6383,2025-08-02,3XL,Mustard,Bamboo,20.14,Limited Stock,False,45 days,3 days,False,171,men short
Men Shorts,825,2279,4.7,6413,2025-08-02,L,Navy,Modal,63.8,Few Left,False,45 days,2 days,False,456,men short
Men Shorts,668,801,3.8,1739,2025-08-02,M,Purple,Polyester,16.6,2-3 pieces left,False,10 days,7 days,False,387,men short
Men Shorts,661,741,3.8,5217,2025-08-02,M,Maroon,Tencel,10.8,Pre-Order,False,10 days,1 days,False,86,men short
Men Shorts,911,964,3.2,7878,2025-08-02,S,Maroon,Viscose,5.5,Only 1 Left,False,45 days,5 days,False,275,men short
Men Shorts,1371,1813,3.6,516,2025-08-02,M,Orange,Viscose,24.38,Limited Stock,False,45 days,1 days,False,260,men short
Men Shorts,599,602,4.4,6424,2025-08-02,S,Peach,Cotton,0.5,In Stock,False,30 days,6 days,False,60,men short
Women Skirts,1004,1315,3.6,6931,2025-08-02,XL,Black,Fleece,23.65,Limited Stock,False,15 days,4 days,False,333,women skirt
Women Skirts,1067,1093,4.1,657,2025-08-02,XL,Mustard,Viscose,2.38,Pre-Order,False,15 days,6 days,False,380,women skirt
Women Skirts,1099,1317,4.7,2153,2025-08-02,L,Orange,Spandex,16.55,In Stock,True,45 days,1 days,False,56,women skirt
Women Skirts,925,942,3.6,7499,2025-08-02,XL,Mint,Jersey,1.8,Only 1 Left,False,30 days,2 days,False,20,women skirt
Women Skirts,1102,1130,3.9,6659,2025-08-02,XS,Beige,Cotton,2.48,Few Left,False,30 days,7 days,False,174,women skirt
Women Skirts,1114,1306,4.2,3590,2025-08-02,S,Orange,Bamboo,14.7,In Stock,False,15 days,4 days,False,488,women skirt
Women Skirts,864,1328,4.2,3628,2025-08-02,XL,Charcoal,Silk,34.94,Few Left,False,30 days,6 days,False,24,women skirt
Women Skirts,710,717,3.5,4397,2025-08-02,XS,Olive,Denim,0.98,Pre-Order,False,15 days,5 days,False,450,women skirt
Women Skirts,730,1063,4.6,2934,2025-08-02,3XL,Beige,Spandex,31.33,Limited Stock,False,30 days,4 days,False,467,women skirt
Women Skirts,849,1439,4.2,5799,2025-08-02,S,Charcoal,Bamboo,41.0,In Stock,False,10 days,3 days,False,7,women skirt
Women Skirts,720,972,3.6,3733,2025-08-02,3XL,Lavender,Tencel,25.93,2-3 pieces left,False,30 days,7 days,False,476,women skirt
Women Skirts,942,1315,3.4,7828,2025-08-02,XS,Mustard,Silk,28.37,2-3 pieces left,False,45 days,7 days,False,342,women skirt
Women Skirts,875,881,4.6,7965,2025-08-02,XXL,Black,Lycra,0.68,Coming Soon,False,45 days,3 days,False,477,women skirt
Women Skirts,806,2288,4.4,5041,2025-08-02,XL,Turquoise,Modal,64.77,Coming Soon,False,15 days,5 days,False,196,women skirt
Men Tshirts,363,584,4.1,7282,2025-08-02,M,Charcoal,Fleece,37.84,Back in Stock,False,10 days,2 days,False,198,men tshirt
Men Tshirts,422,606,4.1,4166,2025-08-02,L,Rose Gold,Bamboo,30.36,Few Left,False,10 days,6 days,False,315,men tshirt
Men Tshirts,349,457,4.5,3101,2025-08-02,L,Orange,Polyester,23.63,Only 1 Left,False,45 days,6 days,False,474,men tshirt
Men Tshirts,415,666,4.0,5024,2025-08-02,L,Sage,Linen,37.69,Pre-Order,False,45 days,2 days,False,423,men tshirt
Men Tshirts,730,808,4.4,4943,2025-08-02,XS,Black,Silk,9.65,Pre-Order,False,45 days,2 days,False,215,men tshirt
Men Tshirts,510,1152,4.4,6598,2025-08-02,3XL,Rose Gold,Fleece,55.73,Coming Soon,False,10 days,4 days,False,379,men tshirt
Men Tshirts,479,812,4.2,3839,2025-08-02,L,Sage,Rayon,41.01,Back in Stock,False,15 days,5 days,False,297,men tshirt
Men Tshirts,444,601,4.4,5936,2025-08-02,M,Purple,Spandex,26.12,Back in Stock,False,30 days,4 days,False,145,men tshirt
Men Tshirts,411,799,3.9,2082,2025-08-02,M,Brown,Cashmere,48.56,In Stock,True,10 days,5 days,False,411,men tshirt
Men Tshirts,264,781,4.5,799,2025-08-02,M,Red,Fleece,66.2,Few Left,False,10 days,7 days,False,135,men tshirt
Men Tshirts,481,582,4.5,2525,2025-08-02,3XL,Teal,Viscose,17.35,Only 1 Left,False,30 days,7 days,False,247,men tshirt
Men Tshirts,363,411,4.6,779,2025-08-02,XL,Green,Wool,11.68,Limited Stock,False,45 days,4 days,False,311,men tshirt
Men Tshirts,352,622,4.5,241,2025-08-02,3XL,Pink,Jersey,43.41,In Stock,False,10 days,6 days,False,6,men tshirt
Men Tshirts,418,648,4.3,7551,2025-08-02,XS,Coral,Polyester,35.49,2-3 pieces left,False,30 days,4 days,False,11,men tshirt
Men Jeans,1027,1285,4.3,5069,2025-08-02,3XL,Black,Polyester,20.08,In Stock,False,15 days,4 days,False,483,men jean
Men Jeans,1364,3477,3.8,7044,2025-08-02,S,Teal,Lycra,60.77,Pre-Order,False,45 days,3 days,True,332,men jean
Men Jeans,1255,1444,4.6,1158,2025-08-02,XXL,Mustard,Spandex,13.09,Only 1 Left,False,30 days,7 days,False,487,men jean
Men Jeans,1975,2317,4.3,7160,2025-08-02,M,Purple,Silk,14.76,Back in Stock,False,10 days,2 days,False,322,men jean
Men Jeans,1048,1393,3.9,3912,2025-08-02,XL,Peach,Polyester,24.77,2-3 pieces left,False,10 days,4 days,False,425,men jean
Men Jeans,1218,1684,4.3,2648,2025-08-02,XXL,Cream,Denim,27.67,Few Left,False,45 days,4 days,False,333,men jean
Men Jeans,1375,1693,3.8,5005,2025-08-02,S,Lavender,Jersey,18.78,Few Left,False,30 days,1 days,False,41,men jean
Men Jeans,1192,1435,3.8,6081,2025-08-02,XXL,Peach,Silk,16.93,Coming Soon,False,45 days,2 days,False,193,men jean
Men Jeans,1585,2544,4.4,7829,2025-08-02,S,Brown,Hemp,37.7,In Stock,False,10 days,7 days,False,329,men jean
Men Jeans,1315,1501,4.3,7804,2025-08-02,3XL,Pink,Lycra,12.39,Coming Soon,False,10 days,6 days,False,82,men jean
Men Jeans,1073,1090,4.3,6568,2025-08-02,M,Navy,Wool,1.56,In Stock,False,45 days,2 days,False,248,men jean
Men Jeans,1259,1506,4.1,4500,2025-08-02,L,Purple,Silk,16.4,Coming Soon,False,15 days,4 days,False,101,men jean
Men Jeans,1297,1390,3.9,7647,2025-08-02,M,Navy,Tencel,6.69,Few Left,False,15 days,7 days,False,308,men jean
Men Jeans,1275,1396,4.4,3437,2025-08-02,M,Mustard,Tencel,8.67,Few Left,False,15 days,2 days,False,318,men jean
Men Shirts,872,1206,4.1,5459,2025-08-02,XL,Brown,Linen,27.69,In Stock,False,45 days,3 days,False,157,men shirt
Men Shirts,627,655,4.5,1864,2025-08-02,XS,Sage,Lycra,4.27,Only 1 Left,False,10 days,6 days,False,480,men shirt
Men Shirts,960,1077,4.5,1480,2025-08-02,S,Mint,Modal,10.86,Few Left,False,10 days,1 days,False,208,men shirt
Men Shirts,843,1122,4.0,1039,2025-08-02,3XL,Charcoal,Viscose,24.87,Only 1 Left,False,15 days,2 days,False,56,men shirt
Men Shirts,812,2366,4.0,6420,2025-08-02,XXL,Red,Cashmere,65.68,Few Left,False,45 days,4 days,False,292,men shirt
Men Shirts,909,1107,4.4,7751,2025-08-02,L,Purple,Tencel,17.89,2-3 pieces left,False,30 days,2 days,False,108,men shirt
Men Shirts,525,1025,4.0,1435,2025-08-02,XS,Lavender,Cashmere,48.78,Limited Stock,False,30 days,2 days,False,450,men shirt
Men Shirts,560,1382,4.4,4459,2025-08-02,M,Maroon,Denim,59.48,Back in Stock,False,30 days,7 days,False,107,men shirt
Men Shirts,1191,1495,3.8,639,2025-08-02,XL,Navy,Tencel,20.33,Coming Soon,False,15 days,5 days,False,352,men shirt
Men Shirts,615,908,4.0,5704,2025-08-02,M,Teal,Hemp,32.27,Few Left,False,45 days,7 days,False,250,men shirt
Men Shirts,652,1016,4.2,7997,2025-08-02,S,White,Cotton,35.83,2-3 pieces left,False,45 days,7 days,False,301,men shirt
Men Shirts,942,1702,4.0,475,2025-08-02,L,Green,Fleece,44.65,Back in Stock,False,45 days,3 days,False,340,men shirt
Men Shirts,827,969,4.4,4323,2025-08-02,3XL,Pink,Cotton,14.65,Limited Stock,True,15 days,1 days,False,404,men shirt
Men Shirts,767,894,4.3,6736,2025-08-02,XXL,Peach,Silk,14.21,Few Left,False,15 days,7 days,False,201,men shirt
Women Dresses,690,913,4.1,5721,2025-08-02,M,Grey,Fleece,24.42,2-3 pieces left,False,10 days,7 days,False,24,women dress
Women Dresses,766,1147,4.4,1857,2025-08-02,3XL,Teal,Modal,33.22,Pre-Order,False,30 days,5 days,False,115,women dress
Women Dresses,883,1103,3.9,3931,2025-08-02,S,Khaki,Lycra,19.95,Only 1 Left,False,15 days,5 days,False,166,women dress
Women Dresses,865,884,4.4,4397,2025-08-02,M,Green,Jersey,2.15,Back in Stock,False,10 days,1 days,True,67,women dress
Women Dresses,1448,2251,4.3,7019,2025-08-02,XXL,Cream,Linen,35.67,Limited Stock,False,45 days,7 days,False,212,women dress
Women Dresses,553,896,4.5,4332,2025-08-02,XXL,Blue,Spandex,38.28,Pre-Order,False,15 days,6 days,False,226,women dress
Women Dresses,814,1187,4.0,3130,2025-08-02,L,Grey,Cotton,31.42,In Stock,False,45 days,3 days,False,308,women dress
Women Dresses,823,1046,4.3,5129,2025-08-02,L,Mint,Polyester,21.32,Coming Soon,False,10 days,4 days,False,87,women dress
Women Dresses,484,861,4.6,3654,2025-08-02,M,Peach,Linen,43.79,Only 1 Left,False,10 days,4 days,False,127,women dress
Women Dresses,907,1175,4.4,4730,2025-08-02,M,Pink,Cashmere,22.81,Back in Stock,False,15 days,6 days,False,122,women dress
Women Dresses,1030,2984,4.6,6046,2025-08-02,3XL,Cream,Polyester,65.48,Limited Stock,False,30 days,5 days,False,282,women dress
Women Dresses,1066,1437,4.1,6983,2025-08-02,XL,Blue,Cotton Blend,25.82,Coming Soon,False,15 days,6 days,False,166,women dress
Women Dresses,713,1008,4.4,7809,2025-08-02,3XL,Teal,Wool,29.27,Few Left,False,10 days,3 days,True,143,women dress
Women Dresses,821,864,4.0,7842,2025-08-02,3XL,Mustard,Jersey,4.98,Only 1 Left,True,30 days,2 days,False,118,women dress
Women Tops,469,707,4.0,1230,2025-08-02,XS,Blue,Polyester,33.66,Only 1 Left,False,10 days,3 days,False,436,women top
Women Tops,319,671,3.8,2662,2025-08-02,XS,Brown,Cotton,52.46,Only 1 Left,False,10 days,3 days,False,326,women top
Women Tops,338,647,4.0,4136,2025-08-02,XL,Green,Hemp,47.76,Back in Stock,False,45 days,6 days,False,192,women top
Women Tops,561,936,3.9,1925,2025-08-02,XXL,Peach,Denim,40.06,Limited Stock,False,45 days,7 days,False,329,women top
Women Tops,339,656,3.9,419,2025-08-02,M,Mint,Bamboo,48.32,Coming Soon,False,10 days,4 days,False,489,women top
Women Tops,583,832,4.4,5582,2025-08-02,M,Maroon,Jersey,29.93,2-3 pieces left,False,30 days,5 days,False,292,women top
Women Tops,424,472,4.1,3305,2025-08-02,S,Yellow,Cotton Blend,10.17,Few Left,False,15 days,5 days,False,165,women top
Women Tops,477,636,4.6,3988,2025-08-02,L,Mint,Bamboo,25.0,Only 1 Left,False,45 days,7 days,False,168,women top
Women Tops,717,1091,4.4,349,2025-08-02,S,Grey,Cashmere,34.28,Pre-Order,False,45 days,5 days,False,375,women top
Women Tops,600,757,4.0,7245,2025-08-02,L,Mint,Cotton,20.74,Coming Soon,False,45 days,3 days,False,282,women top
Women Tops,620,851,3.9,2674,2025-08-02,XS,Burgundy,Hemp,27.14,Pre-Order,False,30 days,2 days,False,189,women top
Women Tops,561,893,4.4,458,2025-08-02,XL,Mint,Polyester,37.18,In Stock,True,15 days,1 days,True,268,women top
Women Tops,813,943,4.3,5408,2025-08-02,XL,Brown,Tencel,13.79,Few Left,False,30 days,1 days,False,220,women top
Women Tops,516,744,3.8,7058,2025-08-02,3XL,Green,Jersey,30.65,Only 1 Left,False,10 days,7 days,False,285,women top
Women Jeans,935,1492,3.9,4509,2025-08-02,M,Sage,Modal,37.33,2-3 pieces left,False,15 days,7 days,False,465,women jean
Women Jeans,1174,2012,3.8,1260,2025-08-02,M,Rose Gold,Fleece,41.65,2-3 pieces left,False,10 days,6 days,False,20,women jean
Women Jeans,995,1580,4.0,3423,2025-08-02,XS,Turquoise,Linen,37.03,2-3 pieces left,False,30 days,2 days,False,237,women jean
Women Jeans,1271,1295,3.9,532,2025-08-02,M,Peach,Bamboo,1.85,Coming Soon,False,45 days,6 days,False,322,women jean
Women Jeans,955,1086,3.8,3080,2025-08-02,L,White,Rayon,12.06,In Stock,False,15 days,5 days,False,348,women jean
Women Jeans,853,983,4.3,1389,2025-08-02,M,White,Jersey,13.22,Coming Soon,False,30 days,4 days,False,385,women jean
Women Jeans,917,1257,4.0,2608,2025-08-02,S,Charcoal,Modal,27.05,Only 1 Left,False,30 days,4 days,False,402,women jean
Women Jeans,1436,1602,4.4,2828,2025-08-02,XL,Brown,Polyester,10.36,2-3 pieces left,False,30 days,5 days,False,250,women jean
Women Jeans,1201,1356,4.4,6624,2025-08-02,3XL,Charcoal,Lycra,11.43,Limited Stock,False,15 days,7 days,False,422,women jean
Women Jeans,1072,1450,4.1,135,2025-08-02,L,Cream,Cotton Blend,26.07,Back in Stock,False,45 days,4 days,False,334,women jean
Women Jeans,1385,4250,4.2,5945,2025-08-02,L,White,Fleece,67.41,Pre-Order,False,10 days,6 days,False,316,women jean
Women Jeans,1429,1592,4.0,3599,2025-08-02,M,Teal,Denim,10.24,Limited Stock,False,15 days,3 days,False,43,women jean
Women Jeans,1403,1446,4.4,2738,2025-08-02,XS,Khaki,Spandex,2.97,Pre-Order,False,15 days,6 days,False,258,women jean
Women Jeans,1004,1183,4.6,1854,2025-08-02,XXL,Beige,Modal,15.13,Few Left,False,30 days,1 days,True,76,women jean
Men Hoodies,1114,2206,4.5,1659,2025-08-02,XL,Mustard,Viscose,49.5,In Stock,False,15 days,2 days,False,55,men hoodi
Men Hoodies,1636,3230,3.9,5317,2025-08-02,XXL,Grey,Cashmere,49.35,Coming Soon,False,30 days,4 days,False,30,men hoodi
Men Hoodies,1197,1407,4.5,5978,2025-08-02,L,Orange,Wool,14.93,Limited Stock,False,15 days,5 days,False,116,men hoodi
Men Hoodies,1289,1384,4.2,1167,2025-08-02,XL,Cream,Viscose,6.86,In Stock,False,15 days,2 days,False,101,men hoodi
Men Hoodies,1137,1378,4.2,1919,2025-08-02,M,Pink,Bamboo,17.49,Limited Stock,True,10 days,7 days,False,300,men hoodi
Men Hoodies,816,1154,3.8,1550,2025-08-02,3XL,Cream,Denim,29.29,Coming Soon,True,10 days,7 days,True,420,men hoodi
Men Hoodies,976,1256,4.2,503,2025-08-02,L,Brown,Rayon,22.29,Only 1 Left,False,30 days,7 days,False,212,men hoodi
Men Hoodies,1135,1864,4.0,7320,2025-08-02,XL,Charcoal,Tencel,39.11,Coming Soon,False,10 days,7 days,False,332,men hoodi
Men Hoodies,760,953,3.8,5388,2025-08-02,3XL,Burgundy,Jersey,20.25,Few Left,False,45 days,6 days,False,215,men hoodi
Men Hoodies,1483,1498,4.3,2037,2025-08-02,XXL,Lavender,Wool,1.0,Back in Stock,False,15 days,4 days,False,176,men hoodi
Men Hoodies,1546,1602,4.1,383,2025-08-02,3XL,Orange,Modal,3.5,Few Left,False,15 days,3 days,False,110,men hoodi
Men Hoodies,1030,1233,4.5,109,2025-08-02,M,Charcoal,Polyester,16.46,Coming Soon,False,15 days,4 days,False,418,men hoodi
Men Hoodies,916,1049,4.6,4823,2025-08-02,M,Blue,Cotton Blend,12.68,In Stock,False,15 days,2 days,False,444,men hoodi
Men Hoodies,1769,2066,4.3,1781,2025-08-02,3XL,Lavender,Cashmere,14.38,Coming Soon,False,30 days,7 days,False,110,men hoodi
Women Hoodies,1530,1722,3.8,4470,2025-08-02,L,Red,Lycra,11.15,Few Left,False,10 days,2 days,False,157,women hoodi
Women Hoodies,1552,1813,4.4,2635,2025-08-02,M,Turquoise,Tencel,14.4,Coming Soon,False,30 days,7 days,False,408,women hoodi
Women Hoodies,1097,1925,3.9,4485,2025-08-02,XXL,Turquoise,Cotton,43.01,Limited Stock,False,10 days,2 days,False,131,women hoodi
Women Hoodies,1368,1420,4.5,5902,2025-08-02,3XL,Cream,Viscose,3.66,Few Left,False,10 days,3 days,False,359,women hoodi
Women Hoodies,2012,2145,4.2,6707,2025-08-02,L,Yellow,Hemp,6.2,Back in Stock,False,15 days,5 days,False,1,women hoodi
Women Hoodies,863,1027,4.4,1336,2025-08-02,XXL,Peach,Viscose,15.97,Only 1 Left,False,15 days,5 days,False,407,women hoodi
Women Hoodies,906,1278,4.1,3505,2025-08-02,M,Charcoal,Polyester,29.11,Coming Soon,False,45 days,2 days,False,388,women hoodi
Women Hoodies,757,883,4.5,3601,2025-08-02,XS,Navy,Denim,14.27,Only 1 Left,False,10 days,4 days,False,26,women hoodi
Women Hoodies,1483,1518,4.1,684,2025-08-02,M,Orange,Cashmere,2.31,Pre-Order,False,30 days,1 days,False,453,women hoodi
Women Hoodies,905,1256,4.3,994,2025-08-02,S,Rose Gold,Lycra,27.95,Pre-Order,False,15 days,1 days,False,162,women hoodi
Women Hoodies,706,827,4.5,3637,2025-08-02,XL,Sage,Viscose,14.63,Back in Stock,False,45 days,2 days,False,433,women hoodi
Women Hoodies,1080,1157,4.0,7430,2025-08-02,XS,Beige,Fleece,6.66,Limited Stock,False,30 days,4 days,False,440,women hoodi
Women Hoodies,897,1467,4.5,1260,2025-08-02,XXL,Rose Gold,Bamboo,38.85,In Stock,False,30 days,2 days,False,11,women hoodi
Women Hoodies,1162,1460,4.0,4192,2025-08-02,XXL,Coral,Cashmere,20.41,Limited Stock,False,10 days,1 days,False,336,women hoodi
Men Shorts,789,1048,3.9,7833,2025-08-02,XL,Lavender,Cotton,24.71,Pre-Order,False,30 days,5 days,False,402,men short
Men Shorts,415,508,4.4,4758,2025-08-02,L,Purple,Cotton Blend,18.31,Pre-Order,False,15 days,5 days,False,287,men short
Men Shorts,485,712,4.3,4637,2025-08-02,M,Turquoise,Polyester,31.88,In Stock,True,45 days,1 days,False,423,men short
Men Shorts,363,380,4.0,3449,2025-08-02,XXL,Brown,Polyester,4.47,Pre-Order,False,45 days,3 days,False,493,men short
Men Shorts,652,963,4.0,7448,2025-08-02,M,Rose Gold,Wool,32.29,Limited Stock,False,30 days,4 days,False,228,men short
Men Shorts,777,1080,4.0,4012,2025-08-02,3XL,White,Lycra,28.06,2-3 pieces left,False,45 days,2 days,False,298,men short
Men Shorts,522,645,3.8,7755,2025-08-02,XL,Navy,Cotton Blend,19.07,Back in Stock,False,30 days,2 days,False,420,men short
